datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1772766000000,2083.89,2088.75,2075.28,2083.8,8645.163,1772769599999,18007900.948607,165344,4142.0624,8629306.978129,0
1772769600000,2083.81,2085.88,2058.84,2070.86,14588.3921,1772773199999,30253166.259203,194485,6228.8012,12916875.816816,0
1772773200000,2070.87,2074.19,2059.36,2068.94,10611.9387,1772776799999,21925689.80304,168894,5058.7123,10454390.60019,0
1772776800000,2068.93,2080.53,2063.58,2074.03,7652.8744,1772780399999,15847861.469188,107691,4164.3716,8624047.58174,0
1772780400000,2074.04,2087.66,2068.79,2082.83,12517.3472,1772783999999,26050083.896355,111641,6869.999,14298901.14926,0
1772784000000,2082.83,2082.83,2074.33,2075.96,7247.9481,1772787599999,15069036.386105,127295,3642.6616,7574015.598432,0
1772787600000,2075.96,2077.5,2045.79,2060.0,21572.2567,1772791199999,44382670.407215,233664,9025.7487,18565793.553317,0
1772791200000,2060.0,2069.43,2058.72,2063.4,8988.1836,1772794799999,18555696.558961,122563,4930.5436,10179363.897932,0
1772794800000,2063.41,2067.34,2049.85,2051.03,12852.7139,1772798399999,26463541.833001,132116,5628.7918,11588502.38588,0
1772798400000,2051.03,2055.0,2037.22,2048.52,19883.338,1772801999999,40672304.502278,245020,8358.6851,17100911.177199,0
1772802000000,2048.52,2062.12,2019.35,2019.88,37363.7986,1772805599999,76280907.235471,416364,17428.1981,35594384.823748,0
1772805600000,2019.89,2024.35,1972.0,1981.55,77975.8063,1772809199999,155804535.710045,862373,33700.0504,67320015.402668,0
1772809200000,1981.55,1998.0,1966.24,1978.01,36805.7997,1772812799999,73023423.261419,525171,19889.6249,39469793.936954,0
1772812800000,1978.0,1984.97,1966.27,1971.29,26399.6306,1772816399999,52079503.378253,373478,16092.9143,31742294.107441,0
1772816400000,1971.28,1982.13,1955.95,1966.76,23860.4367,1772819999999,46919892.685243,339040,10719.7207,21081340.92352,0
1772820000000,1966.76,1983.46,1966.61,1974.62,15172.6068,1772823599999,30004974.351076,253026,8728.3224,17261472.281289,0
1772823600000,1974.62,1993.3,1974.62,1983.75,9611.9432,1772827199999,19076551.045098,182070,5551.7341,11018157.752808,0
1772827200000,1983.75,1988.69,1969.26,1978.63,14596.4669,1772830799999,28868428.128941,216662,6276.8221,12415120.557476,0
1772830800000,1978.64,1984.64,1971.51,1983.77,4970.5242,1772834399999,9833221.26596,85910,2526.7695,4999968.316155,0
1772834400000,1983.76,1989.91,1981.58,1987.22,4312.4784,1772837999999,8560660.229842,75513,2353.8989,4672527.595104,0
1772838000000,1987.23,1987.75,1977.03,1978.68,5536.8561,1772841599999,10983245.007751,67814,2200.5703,4364967.329847,0
1772841600000,1978.68,1983.27,1976.97,1981.45,3668.8535,1772845199999,7265599.75805,57252,1988.3596,3937551.760421,0
1772845200000,1981.45,1983.7,1976.25,1980.68,7091.5619,1772848799999,14039855.58014,65010,3622.0607,7171194.429395,0
1772848800000,1980.67,1984.63,1971.79,1983.52,7690.4614,1772852399999,15203527.779309,65279,4210.4508,8323381.416564,0
1772852400000,1983.53,1996.04,1979.83,1980.21,9533.4524,1772855999999,18946344.037713,100579,5082.0931,10101877.489178,0
1772856000000,1980.22,1980.22,1964.34,1975.35,9092.372,1772859599999,17927484.431258,94027,4407.8847,8691497.447159,0
1772859600000,1975.35,1979.87,1972.46,1979.01,6131.9838,1772863199999,12121803.882464,56733,2616.5482,5172410.134899,0
1772863200000,1979.01,1979.01,1968.81,1971.76,9083.1526,1772866799999,17933158.476547,72401,5086.0961,10036827.715766,0
1772866800000,1971.77,1984.19,1967.07,1982.94,16455.6679,1772870399999,32503867.6841,109934,6774.2896,13371751.715155,0
1772870400000,1982.94,1987.62,1975.5,1978.03,9725.3345,1772873999999,19290025.235842,73430,5483.9793,10880499.189071,0
1772874000000,1978.02,1989.42,1975.38,1986.35,9442.4762,1772877599999,18736922.115779,76810,3657.8446,7258501.655727,0
1772877600000,1986.35,1988.68,1983.32,1984.36,4111.341,1772881199999,8164579.703749,60082,2236.1727,4440892.671051,0
1772881200000,1984.36,1994.98,1982.19,1988.91,6240.1404,1772884799999,12415012.489809,80073,3873.809,7707075.230819,0
1772884800000,1988.92,1990.95,1979.84,1982.51,4069.8213,1772888399999,8079918.846872,59256,1990.2808,3952276.554025,0
1772888400000,1982.51,1984.19,1977.64,1981.83,9076.3795,1772891999999,17985842.47425,80900,3407.3952,6752015.750277,0
1772892000000,1981.83,1990.25,1970.47,1987.0,9828.667,1772895599999,19466047.635982,140816,5533.5822,10965444.4975,0
1772895600000,1987.01,1987.41,1976.22,1981.04,6476.3298,1772899199999,12840601.8821,114049,2917.0708,5784060.58764,0
1772899200000,1981.03,1981.03,1974.48,1977.26,5663.86,1772902799999,11199194.556398,82094,2997.1286,5926386.779941,0
1772902800000,1977.26,1983.47,1976.19,1977.59,3883.3234,1772906399999,7689996.978358,51689,2058.8563,4076999.309144,0
1772906400000,1977.59,1977.59,1965.78,1971.23,7635.9597,1772909999999,15051350.024202,96861,3476.361,6851707.224742,0
1772910000000,1971.22,1971.23,1948.09,1955.2,17780.5108,1772913599999,34817592.644597,176954,6412.174,12556927.211395,0
1772913600000,1955.2,1968.78,1954.89,1966.42,5668.1403,1772917199999,11131650.523797,97671,2922.9511,5740656.585255,0
1772917200000,1966.42,1971.73,1963.97,1970.63,3666.4606,1772920799999,7215072.7498,75361,2022.9697,3980927.100797,0
1772920800000,1970.62,1971.03,1958.36,1966.46,4432.0022,1772924399999,8715835.059037,81656,2116.4643,4161962.438712,0
1772924400000,1966.47,1974.27,1965.49,1969.59,8011.5678,1772927999999,15787950.237567,60626,4375.5708,8624235.608481,0
1772928000000,1969.6,1977.35,1966.66,1968.91,6916.061,1772931599999,13633078.851199,66265,4422.1946,8717458.228137,0
1772931600000,1968.92,1971.9,1963.51,1968.95,4903.0232,1772935199999,9651950.835683,70811,2338.4288,4603565.04631,0
1772935200000,1968.94,1969.98,1935.73,1942.34,30383.2688,1772938799999,59163565.19319,187536,9677.8933,18854594.472951,0
1772938800000,1942.34,1951.74,1941.54,1947.67,10074.5213,1772942399999,19619617.345207,114687,5352.0316,10425229.153417,0
1772942400000,1947.67,1953.37,1930.0,1938.4,34723.4901,1772945999999,67461965.010753,141114,9988.0796,19405485.38765,0
1772946000000,1938.4,1952.54,1938.0,1949.0,5846.9549,1772949599999,11382360.995983,99079,3783.5031,7364793.831321,0
1772949600000,1949.0,1952.33,1943.05,1948.05,5507.1103,1772953199999,10723429.891264,68569,3299.0294,6423744.410992,0
1772953200000,1948.05,1960.41,1947.19,1955.23,7266.6162,1772956799999,14208612.298834,90879,4214.3573,8240818.724024,0
1772956800000,1955.22,1960.59,1949.1,1959.73,5926.3635,1772960399999,11588272.575955,69329,3112.0703,6087869.540884,0
1772960400000,1959.73,1970.1,1956.77,1963.54,10306.8601,1772963999999,20253063.589577,100355,6684.7493,13135355.163427,0
1772964000000,1963.54,1979.8,1963.36,1974.18,41737.9695,1772967599999,82236001.494261,117720,34479.0986,67916880.53554,0
1772967600000,1974.17,1974.32,1944.85,1951.38,12980.4562,1772971199999,25376892.00149,148469,5470.7716,10693895.491714,0
1772971200000,1951.39,1954.67,1926.13,1946.29,43903.3569,1772974799999,85060920.665755,247562,12741.6362,24698393.012409,0
1772974800000,1946.28,1948.18,1925.06,1944.29,24068.546,1772978399999,46619375.329195,361353,11356.988,22007015.766958,0
1772978400000,1944.29,1950.58,1937.66,1945.52,8687.2684,1772981999999,16895885.898039,230990,5187.9965,10091855.22147,0
1772982000000,1945.52,1947.83,1937.5,1943.32,7003.0693,1772985599999,13604064.882119,177418,3564.6418,6924291.158304,0
1772985600000,1943.32,1944.97,1934.34,1936.87,5289.182,1772989199999,10255596.023233,116289,2844.0536,5514836.784336,0
1772989200000,1936.87,1946.65,1933.1,1935.77,5606.9174,1772992799999,10871456.222683,120520,2949.5297,5720216.492949,0
1772992800000,1935.78,1937.04,1928.08,1930.27,12761.0118,1772996399999,24645292.200116,129692,3484.3562,6732847.005808,0
1772996400000,1930.28,1970.58,1928.24,1964.91,24494.582,1772999999999,47914577.835671,264717,16611.2604,32486275.642158,0
1773000000000,1964.91,1971.95,1953.81,1958.86,7830.7886,1773003599999,15354447.278541,153127,3727.256,7312060.843255,0
1773003600000,1958.87,1962.24,1944.53,1953.95,6632.1837,1773007199999,12945563.320104,135655,2881.7563,5625506.633317,0
1773007200000,1953.94,1953.94,1916.14,1943.2,58211.1708,1773010799999,112263743.936847,585590,26855.7625,51826588.036551,0
1773010800000,1943.2,1955.2,1935.58,1937.1,10128.9597,1773014399999,19705787.568683,246859,5702.4545,11095999.378424,0
1773014400000,1937.11,1966.14,1929.65,1950.99,17896.3422,1773017999999,34881078.294729,335734,9796.9146,19097603.192891,0
1773018000000,1950.99,1963.2,1942.72,1946.0,14979.5243,1773021599999,29255021.470061,311043,7595.9784,14839205.41584,0
1773021600000,1946.0,1963.2,1938.33,1959.66,12927.8319,1773025199999,25239927.751607,271595,6926.6767,13525571.061602,0
1773025200000,1959.66,2006.01,1959.08,1977.48,58780.551,1773028799999,116886177.993399,466999,29627.5829,58876558.160183,0
1773028800000,1977.48,1989.56,1973.52,1977.31,10238.8798,1773032399999,20290266.912135,192084,5591.3634,11082438.266497,0
1773032400000,1977.31,2014.26,1976.39,2010.6,43830.6334,1773035999999,87528502.516649,341734,18778.2795,37500610.542686,0
1773036000000,2010.6,2012.7,1983.36,1985.0,15733.8756,1773039599999,31470101.702527,221933,6309.2952,12623721.15823,0
1773039600000,1985.01,1985.91,1963.45,1983.9,13845.4139,1773043199999,27374132.77751,231735,7062.0059,13965980.598833,0
1773043200000,1983.91,2000.0,1978.92,1996.81,15655.8201,1773046799999,31167690.524005,255312,8748.5871,17419329.594848,0
1773046800000,1996.81,2022.0,1986.77,2004.48,22759.616,1773050399999,45676105.301073,267954,12440.9572,24973550.031011,0
1773050400000,2004.49,2007.05,1992.56,1995.41,17147.8872,1773053999999,34314242.598054,209186,10466.0826,20943747.36755,0
1773054000000,1995.41,1999.99,1980.93,1992.2,12567.4869,1773057599999,24996782.252526,174190,5106.5612,10160985.080634,0
1773057600000,1992.2,2013.74,1992.2,2002.19,12668.2488,1773061199999,25370970.9505,182166,6293.0293,12605888.018949,0
1773061200000,2002.19,2030.0,2001.13,2018.16,41754.9438,1773064799999,84193409.234593,513212,22920.2888,46215961.599574,0
1773064800000,2018.15,2032.84,2007.82,2022.29,39674.1034,1773068399999,80200159.934957,482315,21059.9955,42576569.377262,0
1773068400000,2022.27,2029.25,2013.97,2022.63,21397.2501,1773071999999,43278770.222489,236692,8901.1455,17999935.392169,0
1773072000000,2022.64,2039.29,2018.93,2027.53,18205.4291,1773075599999,36919445.70736,231350,9751.3313,19778002.515,0
1773075600000,2027.54,2032.5,2005.76,2016.94,20457.1836,1773079199999,41303647.697055,237784,10139.217,20475383.852619,0
1773079200000,2016.94,2022.9,2006.15,2012.1,12319.782,1773082799999,24824605.465967,157772,5354.7097,10794848.354207,0
1773082800000,2012.11,2053.52,2010.0,2033.91,30136.5564,1773086399999,61280318.683432,421316,15124.1158,30768913.392314,0
1773086400000,2033.91,2037.3,2018.77,2025.89,9526.1172,1773089999999,19325766.882859,156992,4959.0408,10064274.365202,0
1773090000000,2025.89,2035.39,2022.19,2028.35,6364.9871,1773093599999,12919323.437684,105059,3170.987,6437388.870378,0
1773093600000,2028.33,2031.32,1997.87,2002.53,56062.1881,1773097199999,112459052.797903,197552,32843.2625,65849871.100231,0
1773097200000,2002.52,2007.67,1989.12,1992.98,25894.8364,1773100799999,51727851.173975,158872,13909.8821,27777639.144253,0
1773100800000,1992.97,2022.5,1991.0,2015.37,30631.7801,1773104399999,61539730.161345,194259,22533.1877,45264835.288757,0
1773104400000,2015.37,2024.99,2006.23,2019.21,11925.195,1773107999999,24036050.821492,172583,5054.0514,10192895.05562,0
1773108000000,2019.2,2054.19,2014.01,2042.4,27247.3611,1773111599999,55573600.620445,314192,14664.0577,29915882.283038,0
1773111600000,2042.4,2047.88,2022.63,2026.8,13229.4664,1773115199999,26951441.870521,194530,7190.9068,14655047.218113,0
1773115200000,2026.8,2047.31,2026.36,2045.7,10644.7886,1773118799999,21676172.881012,141743,7471.3514,15213190.048844,0
1773118800000,2045.69,2054.2,2039.75,2043.99,23562.7807,1773122399999,48181415.192554,156668,15247.1272,31174432.521706,0
1773122400000,2044.0,2049.34,2036.25,2043.76,11948.6825,1773125999999,24412058.256183,136373,4342.8558,8874393.733348,0
1773126000000,2043.77,2059.69,2040.09,2051.0,14222.0333,1773129599999,29164163.643316,167055,7862.0813,16122893.807305,0
1773129600000,2051.0,2070.5,2051.0,2057.27,23588.6304,1773133199999,48637230.999854,269042,12971.1649,26744680.035106,0
1773133200000,2057.27,2074.0,2055.72,2068.18,13752.4454,1773136799999,28413516.43802,179769,6637.9175,13713134.104026,0
1773136800000,2068.17,2069.22,2055.56,2062.86,8922.8527,1773140399999,18399706.594236,134365,4064.2329,8382238.337412,0
1773140400000,2062.86,2067.78,2051.16,2061.69,14186.1361,1773143999999,29243361.685339,127545,7254.2768,14959547.210496,0
1773144000000,2061.7,2062.09,2047.36,2049.82,12900.4331,1773147599999,26489942.688165,128719,4537.209,9319959.479492,0
1773147600000,2049.82,2060.27,2024.04,2033.63,29276.7718,1773151199999,59744986.745515,313231,13785.2565,28126439.880645,0
1773151200000,2033.63,2080.27,2008.65,2075.19,55294.6468,1773154799999,112684683.763495,516213,28317.6947,57755000.43066,0
1773154800000,2075.19,2085.73,2059.23,2079.35,42497.3487,1773158399999,88038056.565229,438755,21586.0428,44727096.447342,0
1773158400000,2079.34,2088.19,2069.45,2080.72,18680.3037,1773161999999,38862166.241417,252529,9351.6943,19459075.267995,0
1773162000000,2080.71,2085.19,2058.33,2071.67,20761.3728,1773165599999,43032454.070103,262164,11133.5084,23078296.895202,0
1773165600000,2071.67,2073.13,2035.74,2039.68,30444.7151,1773169199999,62357786.183754,443092,13462.4268,27576348.616293,0
1773169200000,2039.68,2044.31,2027.16,2037.02,15745.2154,1773172799999,32059202.201977,260560,7754.3366,15788735.268527,0
1773172800000,2037.02,2047.45,2035.45,2042.56,7714.4161,1773176399999,15749726.186784,99886,3992.5042,8152758.348119,0
1773176400000,2042.56,2048.31,2018.0,2029.2,10882.7716,1773179999999,22101947.673266,116278,3139.766,6380875.937227,0
1773180000000,2029.2,2032.82,2021.14,2027.64,8497.767,1773183599999,17220537.457194,111183,4059.2901,8225471.395734,0
1773183600000,2027.63,2037.3,2027.55,2036.51,6853.9595,1773187199999,13939318.084943,96264,3600.7765,7323149.069946,0
1773187200000,2036.5,2041.71,2028.81,2037.68,10130.8412,1773190799999,20620232.462326,134537,4472.9539,9105051.390129,0
1773190800000,2037.68,2041.0,2028.62,2036.1,7117.2212,1773194399999,14486987.955406,108471,2769.3029,5636489.898543,0
1773194400000,2036.1,2039.05,2018.7,2026.71,11516.9943,1773197999999,23339122.642521,107574,4085.0135,8280015.363418,0
1773198000000,2026.7,2029.35,2018.13,2021.17,7998.2934,1773201599999,16170599.863743,78378,2389.0833,4830606.681104,0
1773201600000,2021.17,2041.39,2018.25,2039.08,8679.2646,1773205199999,17630105.442548,100566,4813.5574,9784224.52259,0
1773205200000,2039.08,2041.49,2011.37,2014.63,10074.1241,1773208799999,20383354.891638,106735,3412.0317,6904102.295251,0
1773208800000,2014.63,2026.0,2014.0,2024.3,8491.4641,1773212399999,17150107.439512,101505,3883.6237,7843631.861751,0
1773212400000,2024.31,2025.7,2007.17,2012.54,8583.0701,1773215999999,17290477.767407,109460,2990.2434,6025161.322227,0
1773216000000,2012.54,2025.72,2009.48,2023.76,14252.3433,1773219599999,28752360.316588,170105,6204.5089,12517527.687706,0
1773219600000,2023.75,2027.4,2014.51,2017.87,6669.7704,1773223199999,13473883.001562,108667,2236.6929,4519626.023268,0
1773223200000,2017.87,2031.3,2017.24,2028.68,6527.2329,1773226799999,13212512.934758,113245,3451.1919,6987502.383897,0
1773226800000,2028.68,2033.96,2015.83,2017.8,8797.7518,1773230399999,17814093.28153,152125,3837.7324,7772842.011363,0
1773230400000,2017.8,2035.5,2012.81,2023.09,16532.0046,1773233999999,33468693.169478,196261,6281.9645,12716960.993433,0
1773234000000,2023.09,2082.66,2021.67,2050.72,48997.1427,1773237599999,100755454.611289,584619,26719.5166,54918919.382473,0
1773237600000,2050.72,2077.59,2042.93,2062.68,42234.0784,1773241199999,86915322.689244,518249,24907.7602,51237192.217506,0
1773241200000,2062.68,2065.45,2030.03,2049.73,24389.6368,1773244799999,49920464.049911,428071,11630.1109,23802936.138386,0
1773244800000,2049.75,2072.43,2046.46,2067.01,18164.7212,1773248399999,37433594.989469,311904,11023.6628,22718995.588952,0
1773248400000,2067.02,2085.58,2057.69,2068.15,26324.514,1773251999999,54585490.654437,391703,14780.5632,30654051.495544,0
1773252000000,2068.15,2079.66,2064.18,2076.51,16458.5948,1773255599999,34092122.277603,235507,9716.4291,20126968.495503,0
1773255600000,2076.5,2077.9,2068.58,2076.06,15265.9144,1773259199999,31662411.174774,184185,7502.0493,15558123.926088,0
1773259200000,2076.05,2076.19,2065.09,2068.4,7066.8836,1773262799999,14624604.814979,96946,3029.4693,6268990.515286,0
1773262800000,2068.41,2074.94,2063.46,2073.07,5855.3663,1773266399999,12114937.503871,90695,3185.9775,6592543.23971,0
1773266400000,2073.08,2084.53,2058.98,2061.76,10814.3045,1773269999999,22386272.619569,166126,5372.6355,11124357.160309,0
1773270000000,2061.76,2064.99,2045.2,2051.97,9119.7233,1773273599999,18749750.651854,134652,3750.6578,7713667.308628,0
1773273600000,2051.97,2058.16,2047.97,2055.78,5298.1446,1773277199999,10876885.99644,120501,2812.7225,5774156.16863,0
1773277200000,2055.78,2056.14,2042.95,2046.24,9032.4424,1773280799999,18494539.715615,148516,4351.3702,8909784.184069,0
1773280800000,2046.23,2047.93,2021.87,2024.67,16962.6509,1773284399999,34501740.481379,177150,6321.0248,12859076.554689,0
1773284400000,2024.66,2035.08,2017.59,2023.38,13070.2965,1773287999999,26481040.94763,121374,7000.4033,14186667.364508,0
1773288000000,2023.39,2029.73,2021.27,2023.09,6284.3323,1773291599999,12729479.643008,93780,3314.4055,6714024.536245,0
1773291600000,2023.08,2028.3,2019.33,2026.85,9624.648,1773295199999,19480716.928338,103540,4983.3936,10088500.557373,0
1773295200000,2026.86,2031.8,2024.64,2030.38,6083.881,1773298799999,12341390.802994,89388,3046.5627,6180138.43823,0
1773298800000,2030.38,2042.26,2025.66,2040.7,14231.7957,1773302399999,28988046.780854,96006,9071.0917,18481877.700339,0
1773302400000,2040.69,2052.59,2038.42,2047.8,13262.4913,1773305999999,27123965.576476,133983,6086.5417,12448406.117679,0
1773306000000,2047.79,2065.61,2038.49,2055.65,13504.8279,1773309599999,27696296.693379,154701,6599.8917,13543000.972198,0
1773309600000,2055.66,2075.49,2052.5,2069.86,16520.1267,1773313199999,34120118.657334,175079,8958.1899,18501547.783207,0
